Date,LOW/eps/beta,HIGH/eps/beta,LOW/sps/beta,HIGH/sps/beta,LOW/prof_mar/beta,HIGH/prof_mar/beta,LOW/roic/beta,HIGH/roic/beta,LOW/ninc/beta,HIGH/ninc/beta,LOW/cfo/beta,HIGH/cfo/beta,LOW/cf/beta,HIGH/cf/beta,LOW/sg/beta,HIGH/sg/beta,LOW/mom/beta,HIGH/mom/beta,LOW/cfni/beta,HIGH/cfni/beta,LOW/art/beta,HIGH/art/beta,LOW/goodwill/beta,HIGH/goodwill/beta,LOW/leve/beta,HIGH/leve/beta,LOW/quick/beta,HIGH/quick/beta,LOW/a_turn/beta,HIGH/a_turn/beta
1992-02-29,0.770626049137108,-0.8398760785681063,0.9986400752861151,0.39624407109460796,0.09931900977278843,-0.2602579099254689,-0.09467406439904365,-0.29432560426708165,-0.010166405351771105,-0.024135539908701216,,,0.051148768285556936,-0.009996788540138234,0.10456762016075002,-0.33189506900891386,-0.18733643997560434,0.02233766271737605,0.10465873113948267,-0.010831188874861062,-0.028865701384521103,-0.17336555275160784,,,-0.1415987026781901,0.08929397284993769,0.21895612566482098,-0.1692603387799205,0.040243054241439126,-0.149360562038851
1992-03-31,0.9543439618452859,-0.8889663021243321,0.5880456813589406,-0.7568146723948812,0.0020240475947911393,0.14339685365081634,0.015834195519849416,-0.24266635734405392,-0.08686878224745513,0.1783515898211485,,,0.013219680195873043,-0.0689696820537683,-0.21723981935940453,-0.10242355812581698,0.12304283248044168,-0.135715684914196,-0.04775262622251734,-0.05789366068228028,0.14794881165672782,-0.08074035486902305,,,-0.16169824547266648,0.09630288116252242,0.0282911723397712,0.051968360998682836,0.18399766508408816,-0.21168128305668052
1992-04-30,0.6136916840550976,-0.9733059297508461,-0.9173972216478101,-0.13521466997216092,-0.20836109371084846,-0.17548374215466858,-0.20571912829908626,-0.19255803487085327,0.0469610901965664,-0.2901843194825294,,,-0.13140154416965652,-0.09481578154963366,-0.2852682007522998,-0.13027915483239974,-0.293189197673002,-0.24997645894776285,-0.05931438903235457,0.0976861077993326,-0.09633854570980337,-0.10079626977976776,,,0.1036137167164365,-0.0668820783483269,0.03888155862951212,-0.1791151002877851,-0.26220884031193636,-0.061667507749468484
1992-05-31,-0.7627480056339326,-0.7507063667823097,0.3708354621387815,-0.7035360666863106,-0.28554427465518817,0.08565992784274366,-0.19814024982525955,-0.11227748278664755,0.04983310363547429,0.06918664152565412,,,0.18170830636192772,0.14188864713794008,-0.14684915364903972,0.1948927771779866,-0.23198611078732162,-0.22633109132787196,0.14515881091175525,-0.031344065069275534,-0.10704508008265097,-0.12141999227871067,,,0.09011829800012344,-0.040668345165590904,0.07726461939945516,-0.034137245943101004,-0.03613893312536212,0.012385601734506679
1992-06-30,0.9162072959798626,0.5294053572204647,0.7033324839749805,-0.16111282821322045,0.36540179293312725,-0.01198844217114417,0.15388293320704574,0.04360656254516558,0.3605083509881008,-0.07250046097476787,,,0.3106265034481582,0.039566230906471885,0.27154140248478487,-0.08567541508981136,0.0037701377344157502,-0.03293023885128324,-0.10017324576100603,0.09233679659340784,0.15182614992374793,0.09671822051425286,,,-0.013802783042942617,-0.1588814453906767,-0.27984486949314397,0.07820524188157776,-0.09771940426320495,-0.09689496243702025
1992-07-31,-0.590593174913013,-0.6255314241134002,-0.6599762376167488,-0.041424980647161026,-0.20196834437448316,-0.1468693121746495,-0.1947280638240743,0.0354729948666458,-0.05846451913742858,0.1596564373737596,,,0.21674680940233726,-0.03101539562261882,-0.17030857033771077,0.26359180485596095,-0.08404062688284837,-0.006756923576040127,0.2651415269301218,-0.07297229231487115,-0.1553638171801423,-0.023012440096684236,,,0.14460098888216488,0.1119618387170219,0.18695532111029967,-0.22348450839332976,-0.1830746903921572,0.037724278040128886
1992-08-31,-0.17600457731108898,0.28099543461898013,-0.2590427878300361,0.024904849927278556,0.05524449002776114,0.12775788613762823,0.026406644217775475,0.1463773868918538,-0.253370768475046,-0.1220644612330042,,,0.08201792619235279,0.0825441440170643,-0.12165417380284375,0.1688913134850621,-0.10016727909712243,-0.11683944581566189,0.11824338965802625,0.04105840691440279,0.0008083247607701273,-0.062487315030923966,,,0.04856816697114587,-0.3197427880642444,-0.14317262679551832,0.0804501945154712,-0.07901901336698795,-0.022386157642360894
1992-09-30,0.8866095903586877,0.5098615589883937,0.5395919987957387,0.9030379632077099,-0.16540912947308906,0.052919831238095086,0.20074997006621123,0.0015401541137607293,-0.15231388947329208,-0.0058886467988923386,,,-0.05752526056104999,-0.3768115950865422,0.1930252778054065,0.19492428894408742,0.006683147519878595,0.02250148385058857,0.017897431606224132,-0.05875398128352783,0.03952706492107032,-0.11372084510753715,,,0.003216388261557971,-0.07832132729829273,0.14842777191888962,0.10072672378570262,0.029312851620758005,-0.019002401594782423
1992-10-31,-0.37908301510833714,0.6681262822400517,-0.3289750354208712,0.35517757813545675,0.29851942499854267,-0.3604542375936657,0.2516934825738974,0.1862713141885933,0.1831481187062654,-0.2046697121993549,,,0.004721768738393171,0.02509080233019247,0.02146639994588945,0.2198852344428599,-0.1303091415001418,-0.45437525861083217,-0.23791586338502535,0.10135349322117004,0.095603664307643,0.06941268734149676,,,-0.2008857503168484,0.14060262355538908,-0.06391684517513889,0.02026481967300777,0.13940993396815685,0.10836979980232772
1992-11-30,-0.9703731481170258,-0.21995600817910368,-0.7524714444815299,0.007837769877509105,0.1016751302452484,0.08229587276919621,0.05899689024791669,-0.07010195134263612,0.22879368842582215,-0.00963819868843643,,,0.06187727204341118,-0.1172953403205612,0.06374798782157334,0.10613099358144583,-0.2836912010427962,-0.14058309558360507,0.005631148663302003,0.15753442706745122,0.15006922185281518,0.17959327875510822,,,-0.12794725561794304,0.21155038063397277,0.004873556887090787,-0.12473759565397798,0.2745661704486621,0.11346413642189561
1992-12-31,0.3619067614432548,0.669400856757893,0.3366584749118283,0.8397591946180597,0.11261412800493675,0.04915694820168857,0.20087375165954915,-0.028984339688273148,-0.10192336251661466,0.003030758974170606,,,0.08811723185495707,0.09958340711098126,-0.02089774726721336,-0.1936044106613826,0.24788952402529696,-0.25615743359578214,-0.01696026936097904,-0.10737380366834842,0.16011074511011497,-0.09970099958974182,,,-0.09556109693183742,0.09515117748382122,0.20406447089858776,0.06130575442683229,-0.06876118953038673,-0.05223943604026546
1993-01-31,-0.13207026042205047,0.15751217458470054,-0.38407997035969904,0.5222233283679364,-0.007633923191939342,-0.0782760565554116,-0.14474008207620365,-0.16512359249362538,0.10370328499610772,-0.14001793950139607,,,0.16086547695838296,-0.05172173955879961,0.0940850108684722,-0.03776241271759061,-0.02228645681636228,0.1765947046996274,0.1339159998176077,0.19257435950007634,-0.09368250631798397,0.18201147650688915,,,0.02409828198171127,0.27361589220818194,0.27574830853322935,-0.17779575149184276,0.129325636576952,0.1166358525374858
1993-02-28,0.4114176189927623,0.26541198446430525,0.1429533223622434,0.7584055890128919,0.13924449112601991,-0.29058419772266786,-0.3826489172097945,-0.04509645427826065,-0.003349903521116347,-0.12052331306544857,,,0.1768672515465645,0.03888366126186271,-0.2075326983989139,-0.07955005818867192,-0.27871562029564523,0.08210005112286069,0.010324264364448006,0.07416122694727696,-0.15187645831333854,0.07974476331253896,,,0.21049459576905985,-0.056597514408536546,-0.14303086871277593,-0.03160238871709202,-0.3633557017253123,-0.01933408880489663
1993-03-31,-0.48002646390697007,-0.8052180309790796,-0.4509229882365942,-0.6122296495268763,-0.09780801205244793,0.005076937405546286,-0.1868960998796632,0.12032024282499255,0.15265674467216578,0.07212004464645075,,,0.13063886166840363,-0.055802433779656685,-0.22011779694969325,-0.05844458142480474,0.006977284830086977,0.04406885448139305,-0.006793093851008589,0.0969901102415173,0.05295134032949136,0.270532155609554,,,0.05388091615380384,-0.04230588762058825,0.0010695121196323326,0.13073716288958023,-0.12116281900121728,0.10143473075274337
1993-04-30,-0.5674605188927676,-0.8982389287656132,0.4951542976321382,-0.7852415999131669,-0.18024743788199382,-0.06581527846584727,-0.22306655724799077,0.033682660956531565,-0.08506164029816357,0.09254622484773845,,,0.10076604247533621,-0.06024252675643376,-0.1819858143812743,0.08818872484696304,-0.06657805419199135,-0.14217211407185587,0.13924725359826334,0.04053009669489717,0.045566957367011225,-0.1035147446647009,,,-0.1192730200106923,0.08976515199211346,0.18487792553365098,-0.16089740326966329,-0.10978005604649478,-0.1879223008594567
1993-05-31,-0.26157954582007387,0.5284290068459214,-0.6317613297204077,0.9163513087764814,-0.04236745155274942,-0.18384962226522492,0.06146536039837623,0.148744256211386,-0.011814999358661602,-0.06550029989008169,,,-0.06704473711396902,0.17637413348861003,0.027402501361412167,0.18227522637035398,-0.006191552453857988,0.05024854434301242,0.03531958954487485,0.17409526839744854,-0.022112969894139904,0.10519837956959056,,,-0.09222408063651066,-0.026452632457709773,0.12150098445666337,-0.0912341262108396,0.15183127056756993,0.04914216061687832
1993-06-30,-0.1367297178445539,0.43737081380819076,-0.7017095689883878,0.8189681245114636,0.003701125956424156,-0.08539729038448979,-0.061218925749166375,-0.08442739161025258,-0.1322691248899425,-0.009972484962521184,,,0.04736687905134164,0.21710236112900144,0.0808802469297452,0.016913589608494647,0.18319472747368534,-0.05468971013907254,0.07465869290290822,0.13078381990028223,-0.14814897686752512,-0.0011142710476680611,,,0.1752143626485658,0.29306935591650923,0.040602524716054425,-0.03531860201690295,-0.2729802935841529,-0.25432241670525674
1993-07-31,0.6384580163909206,0.8977371357093289,0.9016818619466967,0.39402018069275246,0.1330671014934252,0.17296230945048185,-0.08886018992122027,-0.20113755104518405,-0.09116817191387995,-0.031019787902492175,,,-0.012837858425359496,-0.034961089213158054,-0.1297435973859177,-0.1323017481896294,0.14780685193967155,-0.08983128036041822,0.036357087841483594,0.024071372886221014,0.09192512089425542,-0.08190996689561357,,,0.13837322368840416,0.2471921736686631,-0.05218185230480111,-0.09200010003084522,-0.09378518393266728,-0.0849713316658614
1993-08-31,-0.6068514790701838,0.7388978491970397,-0.3202428894989639,0.5947625570628788,-0.1411781472622801,0.12387670215099812,0.19951147477435655,0.14599196867094238,-0.15494749770783314,-0.09200367972009915,,,0.06789795660035185,-0.011731230027394584,0.09118979519404494,0.10014512882538501,-0.06378516060350405,0.20241448905542933,0.1333628512557299,-0.1551064384000528,0.09373252919100242,0.04235905366975761,,,-0.12474011265133025,0.06152614270934563,-0.2582115492203348,-0.04229248810839212,0.014686800845619753,0.023558847993885017
1993-09-30,0.6065691401350986,0.9894071387109299,0.24020821400276995,0.4382657524872506,0.21213801391264256,-0.29832967723813364,0.01732858839859816,-0.041244865907828124,0.13237326781260686,0.009476908802623215,,,-0.22572214839252894,-0.04213550040190912,0.04310093793212467,0.00421537226634218,-0.047569392218177166,0.01906484053268169,-0.23228963624143395,0.19250957981609285,-0.18948496597628428,-0.012241672075542113,,,0.1379032675060858,-0.07357407630970757,-0.1524939753740001,-0.0462150596824218,-0.05347856204671286,-0.0926766516171287
1993-10-31,-0.09309731901025334,-0.2605132096533946,-0.8692220427735041,-0.6598765710317862,0.00302939602355841,-0.04162618765640519,0.014129073531052054,-0.015575391879657754,-0.04605112229504804,0.25991929259780205,,,0.09438328193754406,-0.02456526906345307,-0.11203313672056903,0.09270191793988862,0.1440765638402573,-0.030239116027231738,-0.06645585905098927,-0.15118907892126093,0.08340109156281417,0.05102166134061621,,,-0.11609646306406253,0.0019007261630075965,0.2080013367706689,0.04034018663640445,0.08661666686403696,0.07060682091460468
1993-11-30,-0.6690577744113986,0.1007454566202416,-0.24106735136949362,0.6300044661750973,-0.13928009882011336,0.0722585259135515,-0.09504016618409374,0.27362727256217756,-0.02444138127992576,-0.07178789434480941,,,0.06396152707766532,0.0688202292241599,-0.18505817057256804,0.05346490588666486,-0.4294902893338028,0.02482020183378698,-0.015326960486073756,-0.045486331390013804,-0.053672648057246655,0.2111777359797456,,,0.17776308520289014,-0.35500553474786695,0.04964635510706832,0.03409624043846533,0.09034267849188543,0.24841762356375438
1993-12-31,0.34601707508721297,-0.983049866386784,0.382772678903646,-0.3908745538869198,0.145934991896687,-0.022382172077908356,0.04353531238124518,-0.060704124472477326,0.1304310553908072,0.015711207854352635,,,-0.09657534877711814,0.1641604985695143,-0.08943292370323537,0.046249180869409025,-0.010805019147841911,0.0535903028457942,-0.01911498659756168,0.31464001854093426,0.050511973770993146,-0.03014553105814562,,,-0.2757873796857356,-0.026247543376057034,-0.0738014854655837,-0.0294756118355278,-0.3191291534708807,0.0784042822389388
1994-01-31,-0.8770769434934899,-0.04941430046796846,-0.7851645814306935,-0.23187772055241904,-0.05839003363067599,0.01171939246677321,-0.10442580474580788,-0.04095232099964939,0.16878289391747298,0.16300013035339336,,,-0.01633109182051765,0.07247697312820012,0.02957324195960905,0.0843680486796197,-0.046512621016382,0.01368618001101573,-0.19169356110914162,0.16448152421570253,-0.00405757205172469,0.04514621130943359,,,0.021995513744533356,0.008427832397613789,0.20772244128132436,-0.1735412111530791,-0.19638336419754818,0.10101769461728602
1994-02-28,0.7684900979578575,0.3821642476716364,0.2755835842789762,0.5743029865578574,-0.25693047863908325,0.09425727487039395,-0.0349341669099184,0.2616131477169652,0.13704664953131676,0.22797988693598667,,,0.07513819773465438,0.1845819714695293,0.150411724048646,0.1311558147552945,0.02948573786986253,-0.06271759827499782,-0.14427377788255988,0.00862108007081448,0.05658528784258789,0.22222132400773767,,,-0.15559026700608095,-0.026421571061322997,-0.03336997540424993,-0.025168441298282482,0.5253973532431835,0.2903500724358619
1994-03-31,0.14820179665561448,0.6974905788012,-0.5736799851284453,0.6262714011025724,0.08388216299718057,-0.16378745866235114,0.1135927884790884,-0.007991517662444688,0.003705056538002844,0.15728045998062565,,,-0.04472613328330687,-0.10903237947184018,0.059134326300136805,-0.25369829879521866,-0.07610776143290013,0.11791985338216306,0.24826418669185626,0.048644160873223714,0.07588417588827652,-0.031487213103157614,,,-0.22644897988291648,0.13702469383439234,0.040646176530149174,-0.07243094934482647,0.06770666806986803,0.048857278758401096
1994-04-30,0.013660065270799033,-0.17671229617136494,-0.34413482982072535,-0.31869404619258634,0.0017354614693879805,-0.06743287943857633,-0.04505791540961942,-0.049741930222305344,0.027382547601025625,-0.09219912396718491,,,0.02062613172451875,0.022690033479452986,0.141138803125898,0.08687314867845582,-0.037418586094018956,0.010391723112379656,-0.03356288417182291,0.11837099684715585,0.031145939480913105,0.006641965201847324,,,0.2787455508103899,0.10101283079221485,-0.26483767416515186,-0.03404826443154154,0.05710408891070449,-0.10822333767064034
1994-05-31,-0.8438058769850607,0.4866514680060089,0.6078518235247898,0.15692929499800054,0.18984334972755748,-0.018160002995058815,0.18879986020806666,0.10205376613092346,-0.12813115871843675,-0.025495834818105457,,,-0.014363397156031181,0.02255812306823255,0.09758081551868347,-0.1308877191841765,0.033575922286247735,-0.19979256574818158,0.17148848817760776,0.12966626094697156,-0.0125687042388497,-0.16606076495057864,,,-0.024636591885052666,0.008481778980892465,0.20743045792146614,0.061387209822294404,-0.0989429769712447,-0.14251463948699758
1994-06-30,0.8194715915545595,0.4619151568821457,0.002786733555874928,0.36238747010905403,0.1628170451702787,0.14816868330466795,-0.038669533363190275,-0.016157911570508207,-0.02432533522110491,0.169084374366288,,,0.20967861093103982,-0.09838040747446014,-0.02411652635831341,-0.012365107803355101,-0.20156367824753588,-0.4606582407165803,-0.015457847216278476,0.07572932304439962,-0.07432414683206465,0.13608698729564475,,,-0.08649154892540907,0.1455114939620637,0.2547378217435986,-0.16678271826823599,0.06634793775610325,0.012681590078196145
1994-07-31,0.4016194449329173,-0.44191855320393497,0.18042364025817687,0.2147410801855806,-0.0054486421652983,0.010415583807395979,-0.17831650132366875,-0.17539908955113626,0.07626565459700434,0.032430572620041474,0.19912379542417963,0.5844181949353627,0.12489776648311167,0.029975973636341295,0.2179437142825624,0.007840715341843383,0.15554307420932656,0.01892301649052805,-0.008174440214580869,-0.1589592473320171,-0.3552366462038472,-0.10927139387038483,,,0.03498938815955021,-0.052921379096466194,-0.04757322504090437,0.082175050443629,0.061726094459054436,0.1045965167113394
